name,latitud,longitud,category
Alvia Madrid Pamplona,40.40567646587863,-3.6894845909584215,"[{'id': '4bf58dd8d48988d12a951735', 'name': 'Train', 'pluralName': 'Trains', 'shortName': 'Train', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}, 'primary': True}]"
AVE Madrid - Huesca,40.40570482998021,-3.6896394635150007,"[{'id': '4bf58dd8d48988d12a951735', 'name': 'Train', 'pluralName': 'Trains', 'shortName': 'Train', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}, 'primary': True}]"
Altaria Madrid - Algeciras,40.405780403352736,-3.6901249428221687,"[{'id': '4bf58dd8d48988d12a951735', 'name': 'Train', 'pluralName': 'Trains', 'shortName': 'Train', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}, 'primary': True}]"
MD Madrid-Jaén,40.40537145315646,-3.6887923628250174,"[{'id': '4bf58dd8d48988d12a951735', 'name': 'Train', 'pluralName': 'Trains', 'shortName': 'Train', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}, 'primary': True}]"
Vía 9 Cercanías - Atocha,40.40584963581963,-3.6888098716735835,"[{'id': '4f4531504b9074f6e4fb0102', 'name': 'Platform', 'pluralName': 'Platforms', 'shortName': 'Platform', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}, 'primary': True}]"
AVE Madrid-Cordoba,40.40535271245656,-3.6890945433141975,"[{'id': '4bf58dd8d48988d12a951735', 'name': 'Train', 'pluralName': 'Trains', 'shortName': 'Train', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}, 'primary': True}]"
AVE Madrid-Tarragona,40.40555552562845,-3.6899471282958984,"[{'id': '4bf58dd8d48988d12a951735', 'name': 'Train', 'pluralName': 'Trains', 'shortName': 'Train', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}, 'primary': True}]"
Andén Vía 4 AVE Estación de Madrid-Puerta de Atocha,40.40594350411079,-3.689253064948736,"[{'id': '4f4531504b9074f6e4fb0102', 'name': 'Platform', 'pluralName': 'Platforms', 'shortName': 'Platform', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}, 'primary': True}]"
Estación del Norte,40.42123033537872,-3.7191205064533177,"[{'id': '4bf58dd8d48988d129951735', 'name': 'Train Station', 'pluralName': 'Train Stations', 'shortName': 'Train Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}, 'primary': True}]"
Via 7,40.405445,-3.687446,"[{'id': '4f4531504b9074f6e4fb0102', 'name': 'Platform', 'pluralName': 'Platforms', 'shortName': 'Platform', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}, 'primary': True}]"
ALVIA Madrid-Cádiz,40.40517331809768,-3.6891341736762397,"[{'id': '4bf58dd8d48988d12a951735', 'name': 'Train', 'pluralName': 'Trains', 'shortName': 'Train', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}, 'primary': True}]"
AVE Madrid - Valencia,40.40525447143766,-3.689679094304134,"[{'id': '4bf58dd8d48988d12a951735', 'name': 'Train', 'pluralName': 'Trains', 'shortName': 'Train', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}, 'primary': True}]"
AVE Madrid-Málaga,40.40529605395508,-3.689991187853993,"[{'id': '4bf58dd8d48988d12a951735', 'name': 'Train', 'pluralName': 'Trains', 'shortName': 'Train', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}, 'primary': True}]"
Andén 6 AVE,40.40565802842345,-3.689431402381641,"[{'id': '4f4531504b9074f6e4fb0102', 'name': 'Platform', 'pluralName': 'Platforms', 'shortName': 'Platform', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}, 'primary': True}]"
Via 4,40.405602314217056,-3.6893287280153997,"[{'id': '4f4531504b9074f6e4fb0102', 'name': 'Platform', 'pluralName': 'Platforms', 'shortName': 'Platform', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}, 'primary': True}]"
Vía 7,40.405581891533124,-3.6892629725673958,"[{'id': '4f4531504b9074f6e4fb0102', 'name': 'Platform', 'pluralName': 'Platforms', 'shortName': 'Platform', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}, 'primary': True}]"
